phrase_id,sent_id,sent,ground,three-scale,five-scale,vector,three-scale,five-scale
108202,4480,"One of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them .",0.84722,positive,positive,,,
186578,9624,One of those so-so films that could have been much better .,0.29167,negative,negative,,,
186582,10032,"One of those staggeringly well-produced , joylessly extravagant pictures that keep whooshing you from one visual marvel to the next , hastily , emptily .",0.44444,neutral,neutral,,,
147923,6817,One of those strained caper movies that 's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .,0.097222,negative,very negative,,,
68027,3469,One of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,0.90278,positive,positive,,,
225314,2949,One of those unassuming films that sneaks up on you and stays with you long after you have left the theatre .,0.79167,positive,positive,,,
147929,7109,"One problem with the movie , directed by Joel Schumacher , is that it jams too many prefabricated story elements into the running time .",0.30556,negative,negative,,,
225315,11016,One regards Reign of Fire with awe .,0.83333,positive,positive,,,
26302,522,One scarcely needs the subtitles to enjoy this colorful action farce .,0.78125,positive,positive,,,
108205,6460,One scene after another in this supposedly funny movie falls to the floor with a sickening thud .,0.20833,negative,negative,,,
186586,9473,"One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .",0.33333,neutral,negative,,,
186587,10021,One sloughs one 's way through the mire of this alleged psychological thriller in search of purpose or even a plot .,0.15278,negative,very negative,,,
147930,7217,One suspects that Craven endorses They simply because this movie makes his own look much better by comparison .,0.375,neutral,negative,,,
225319,10661,"One thing 's for sure -- if George Romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head .",0.26389,negative,negative,,,
108209,5967,One thing is for sure : This movie does not tell you a whole lot about Lily Chou-Chou .,0.45833,neutral,neutral,,,
68030,3211,One thing you have to give them credit for : The message of the movie is consistent with the messages espoused in the company 's previous video work .,0.72222,positive,positive,,,
225321,10395,"One well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing .",0.30556,negative,negative,,,
225323,11647,One-of-a-kind near-masterpiece .,0.90278,positive,positive,,,
225324,7143,One-sided documentary offers simplistic explanations to a very complex situation .,0.20833,negative,negative,,,
68035,4230,Ong 's promising debut is a warm and well-told tale of one recent Chinese immigrant 's experiences in New York City .,0.81944,positive,positive,,,
108210,6355,"Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .",0.55556,neutral,neutral,,,
147939,8770,"Only a few minutes elapse before the daddy of all slashers arrives , still with the boiler suit and white mask , which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry .",0.56944,neutral,neutral,,,
108215,6144,Only about as sexy and dangerous as an actress in a role that reminds at every turn of Elizabeth Berkley 's flopping dolphin-gasm .,0.25,negative,negative,,,
26306,478,"Only an epic documentary could get it all down , and Spike Lee 's Jim Brown : All American at long last gives its subject a movie worthy of his talents .",0.94444,positive,positive,,,
225326,6979,Only at the prospect of Beck 's next project .,0.58333,neutral,neutral,,,
225328,6505,"Only for young children , if them .",0.55556,neutral,neutral,,,
108218,5752,Only in its final surprising shots does Rabbit-Proof Fence find the authority it 's looking for .,0.59722,neutral,neutral,,,
186597,10285,Only masochistic moviegoers need apply .,0.30556,negative,negative,,,
108221,6027,Only those most addicted to film violence in all its forms will find anything here to appreciate .,0.59722,neutral,neutral,,,
225332,575,Only two words will tell you what you know when deciding to see it : Anthony .,0.5,neutral,neutral,,,
186600,9884,Only two-fifths of a satisfying movie experience .,0.45833,neutral,neutral,,,
225333,6935,"Oops , she 's really done it this time .",0.58333,neutral,neutral,,,
108223,5844,Oozes condescension from every pore .,0.52778,neutral,neutral,,,
108228,4866,"Open-ended and composed of layer upon layer , Talk to Her is a cinephile 's feast , an invitation to countless interpretations .",0.5,neutral,neutral,,,
46438,1477,"Open-minded kids -- kids who read , kids who dream -- will be comforted by the way it deals with big issues like death and destiny .",0.56944,neutral,neutral,,,
46441,1674,"Opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .",0.45833,neutral,neutral,,,
225334,8369,"Opens as promising as any war\/adventure film you 'll ever see and dissolves into a routine courtroom drama , better suited for a movie titled `` Glory : A Soldier 's Story . ''",0.27778,negative,negative,,,
147947,8504,"Opens at a funeral , ends on the protagonist 's death bed and does n't get much livelier in the three hours in between .",0.16667,negative,very negative,,,
225335,9836,Opera on film is never satisfactory .,0.26389,negative,negative,,,
225336,8726,"Or , you can do something fun tonight .",0.43056,neutral,neutral,,,
225337,8533,Or Tom Green as Han Solo ?,0.5,neutral,neutral,,,
225338,8608,Or a profit .,0.5,neutral,neutral,,,
225339,5224,Or both .,0.5,neutral,neutral,,,
225340,7889,Or doing last year 's taxes with your ex-wife .,0.29167,negative,negative,,,
225341,10150,Or else a doggie winks .,0.48611,neutral,neutral,,,
147951,7888,Or emptying rat traps .,0.36111,neutral,negative,,,
225342,11139,"Or for the year , for that matter .",0.5,neutral,neutral,,,
225343,6122,Or intelligent .,0.52778,neutral,neutral,,,
225344,8609,Or some damn thing .,0.34722,neutral,negative,,,
108232,6126,Or that the battery on your watch has died .,0.45833,neutral,neutral,,,
68042,3166,"Originality ai n't on the menu , but there 's never a dull moment in the giant spider invasion comic chiller .",0.72222,positive,positive,,,
186614,9167,Originality is sorely lacking .,0.26389,negative,negative,,,
225347,1639,"Oscar Wilde 's masterpiece , The Importance of Being Earnest , may be the best play of the 19th century .",0.79167,positive,positive,,,
186622,9798,Oscar caliber cast does n't live up to material,0.26389,negative,negative,,,
147961,8064,"Ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .",0.33333,neutral,negative,,,
147965,6975,"Other than a mildly engaging central romance , Hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst .",0.15278,negative,very negative,,,
46460,1746,"Others , more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find Morrison 's iconoclastic uses of technology to be liberating .",0.83333,positive,positive,,,
147966,8795,"Others may find it migraine-inducing , despite Moore 's attempts at whimsy and spoon feeding .",0.19444,negative,very negative,,,
225350,2619,"Otherwise , maybe .",0.47222,neutral,neutral,,,
225351,7116,"Otherwise , this could be a passable date film .",0.33333,neutral,negative,,,
68051,3195,Otto-Sallies has a real filmmaker 's eye .,0.75,positive,positive,,,
108258,5712,Our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender -- and I know this because I 've seen ` jackass : the movie . ',0.16667,negative,very negative,,,
225357,4502,"Ourside the theatre Roger might be intolerable company , but inside it he 's well worth spending some time with .",0.84722,positive,positive,,,
147974,7661,"Outer-space buffs might love this film , but others will find its pleasures intermittent .",0.38889,neutral,negative,,,
147976,8651,Outrageousness is all Plympton seemed to be going for this time .,0.27778,negative,negative,,,
147980,6977,"Outside of Burger 's desire to make some kind of film , it 's really unclear why this project was undertaken",0.29167,negative,negative,,,
